qid,context_id,score,rank,method,latency_ms
qh0001,ch000001,0.6756232380867004,1,tiny_cross_encoder,0.020516279782168568
qh0001,ch000005,0.6181108355522156,2,tiny_cross_encoder,0.020516279782168568
qh0001,ch000007,0.6106859445571899,3,tiny_cross_encoder,0.020516279782168568
qh0001,ch000006,0.6046464443206787,4,tiny_cross_encoder,0.020516279782168568
qh0001,ch000002,0.5878337621688843,5,tiny_cross_encoder,0.020516279782168568
qh0001,ch000003,0.557440996170044,6,tiny_cross_encoder,0.020516279782168568
qh0001,ch000008,0.4527975916862488,7,tiny_cross_encoder,0.020516279782168568
qh0001,ch000010,0.33869078755378723,8,tiny_cross_encoder,0.020516279782168568
qh0001,ch000009,0.09280656278133392,9,tiny_cross_encoder,0.020516279782168568
qh0001,ch000004,0.0812508761882782,10,tiny_cross_encoder,0.020516279782168568
qh0002,ch000011,0.7025430202484131,1,tiny_cross_encoder,0.020516279782168568
qh0002,ch000016,0.6017215251922607,2,tiny_cross_encoder,0.020516279782168568
qh0002,ch000014,0.5174269080162048,3,tiny_cross_encoder,0.020516279782168568
qh0002,ch000012,0.4495135545730591,4,tiny_cross_encoder,0.020516279782168568
qh0002,ch000019,0.3827368915081024,5,tiny_cross_encoder,0.020516279782168568
qh0002,ch000020,0.025550393387675285,6,tiny_cross_encoder,0.020516279782168568
qh0002,ch000013,0.02026318944990635,7,tiny_cross_encoder,0.020516279782168568
qh0002,ch000017,0.018424758687615395,8,tiny_cross_encoder,0.020516279782168568
qh0002,ch000018,0.017590409144759178,9,tiny_cross_encoder,0.020516279782168568
qh0002,ch000015,0.014811456203460693,10,tiny_cross_encoder,0.020516279782168568
qh0003,ch000027,0.742728054523468,1,tiny_cross_encoder,0.020516279782168568
qh0003,ch000026,0.6535374522209167,2,tiny_cross_encoder,0.020516279782168568
qh0003,ch000028,0.6069169640541077,3,tiny_cross_encoder,0.020516279782168568
qh0003,ch000021,0.46911150217056274,4,tiny_cross_encoder,0.020516279782168568
qh0003,ch000022,0.08346948027610779,5,tiny_cross_encoder,0.020516279782168568
qh0003,ch000025,0.0735907256603241,6,tiny_cross_encoder,0.020516279782168568
qh0003,ch000029,0.0462978295981884,7,tiny_cross_encoder,0.020516279782168568
qh0003,ch000023,0.03827647492289543,8,tiny_cross_encoder,0.020516279782168568
qh0003,ch000024,0.031178444623947144,9,tiny_cross_encoder,0.020516279782168568
qh0003,ch000030,0.023166479542851448,10,tiny_cross_encoder,0.020516279782168568
qh0004,ch000031,0.7624814510345459,1,tiny_cross_encoder,0.020516279782168568
qh0004,ch000037,0.6912627220153809,2,tiny_cross_encoder,0.020516279782168568
qh0004,ch000038,0.3599987328052521,3,tiny_cross_encoder,0.020516279782168568
qh0004,ch000032,0.16775982081890106,4,tiny_cross_encoder,0.020516279782168568
qh0004,ch000034,0.06911569088697433,5,tiny_cross_encoder,0.020516279782168568
qh0004,ch000033,0.056973107159137726,6,tiny_cross_encoder,0.020516279782168568
qh0004,ch000036,0.05694972723722458,7,tiny_cross_encoder,0.020516279782168568
qh0004,ch000035,0.03224615380167961,8,tiny_cross_encoder,0.020516279782168568
qh0004,ch000039,0.017551014199852943,9,tiny_cross_encoder,0.020516279782168568
qh0004,ch000040,0.014713003300130367,10,tiny_cross_encoder,0.020516279782168568
qh0005,ch000046,0.7154870629310608,1,tiny_cross_encoder,0.020516279782168568
qh0005,ch000041,0.7037160992622375,2,tiny_cross_encoder,0.020516279782168568
qh0005,ch000050,0.5954697132110596,3,tiny_cross_encoder,0.020516279782168568
qh0005,ch000045,0.501880943775177,4,tiny_cross_encoder,0.020516279782168568
qh0005,ch000048,0.49473127722740173,5,tiny_cross_encoder,0.020516279782168568
qh0005,ch000042,0.32790398597717285,6,tiny_cross_encoder,0.020516279782168568
qh0005,ch000049,0.1904268115758896,7,tiny_cross_encoder,0.020516279782168568
qh0005,ch000044,0.1793021261692047,8,tiny_cross_encoder,0.020516279782168568
qh0005,ch000047,0.10032199323177338,9,tiny_cross_encoder,0.020516279782168568
qh0005,ch000043,0.02182781882584095,10,tiny_cross_encoder,0.020516279782168568
qh0006,ch000051,0.7121099829673767,1,tiny_cross_encoder,0.020516279782168568
qh0006,ch000056,0.6711834669113159,2,tiny_cross_encoder,0.020516279782168568
qh0006,ch000058,0.5956437587738037,3,tiny_cross_encoder,0.020516279782168568
qh0006,ch000054,0.1975325047969818,4,tiny_cross_encoder,0.020516279782168568
qh0006,ch000053,0.1697319597005844,5,tiny_cross_encoder,0.020516279782168568
qh0006,ch000057,0.10665258765220642,6,tiny_cross_encoder,0.020516279782168568
qh0006,ch000055,0.06644868850708008,7,tiny_cross_encoder,0.020516279782168568
qh0006,ch000052,0.02815481275320053,8,tiny_cross_encoder,0.020516279782168568
qh0006,ch000060,0.012372102588415146,9,tiny_cross_encoder,0.020516279782168568
qh0006,ch000059,0.011831793002784252,10,tiny_cross_encoder,0.020516279782168568
qh0007,ch000061,0.719740092754364,1,tiny_cross_encoder,0.020516279782168568
qh0007,ch000066,0.7114467024803162,2,tiny_cross_encoder,0.020516279782168568
qh0007,ch000065,0.6875579357147217,3,tiny_cross_encoder,0.020516279782168568
qh0007,ch000064,0.6234346032142639,4,tiny_cross_encoder,0.020516279782168568
qh0007,ch000063,0.30525654554367065,5,tiny_cross_encoder,0.020516279782168568
qh0007,ch000067,0.10735176503658295,6,tiny_cross_encoder,0.020516279782168568
qh0007,ch000062,0.04262068122625351,7,tiny_cross_encoder,0.020516279782168568
qh0007,ch000068,0.038925010710954666,8,tiny_cross_encoder,0.020516279782168568
qh0007,ch000070,0.034371450543403625,9,tiny_cross_encoder,0.020516279782168568
qh0007,ch000069,0.01548711396753788,10,tiny_cross_encoder,0.020516279782168568
qh0008,ch000078,0.7276999354362488,1,tiny_cross_encoder,0.020516279782168568
qh0008,ch000071,0.710349977016449,2,tiny_cross_encoder,0.020516279782168568
qh0008,ch000073,0.6502310037612915,3,tiny_cross_encoder,0.020516279782168568
qh0008,ch000076,0.6472421884536743,4,tiny_cross_encoder,0.020516279782168568
qh0008,ch000079,0.49796104431152344,5,tiny_cross_encoder,0.020516279782168568
qh0008,ch000077,0.48401716351509094,6,tiny_cross_encoder,0.020516279782168568
